site,siteid,sensor,lay,long,date,year,month,day,hour,microsite,rep,temp
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/04/2019,2019,6,4,2,shrub,2,15
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/04/2019,2019,6,4,10,shrub,2,32
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/04/2019,2019,6,4,11,shrub,2,38
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/04/2019,2019,6,4,12,shrub,2,38
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/04/2019,2019,6,4,13,shrub,2,43
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/04/2019,2019,6,4,14,shrub,2,43
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/04/2019,2019,6,4,15,shrub,2,45
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/04/2019,2019,6,4,16,shrub,2,45
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/04/2019,2019,6,4,17,shrub,2,47
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/05/2019,2019,6,5,2,shrub,2,16
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/05/2019,2019,6,5,10,shrub,2,37
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/05/2019,2019,6,5,11,shrub,2,40
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/05/2019,2019,6,5,12,shrub,2,41
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/05/2019,2019,6,5,13,shrub,2,43
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/05/2019,2019,6,5,14,shrub,2,45
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/05/2019,2019,6,5,15,shrub,2,48
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/05/2019,2019,6,5,16,shrub,2,49
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/05/2019,2019,6,5,17,shrub,2,48
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/05/2019,2019,6,5,23,shrub,2,19
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/06/2019,2019,6,6,10,shrub,2,29
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/06/2019,2019,6,6,11,shrub,2,32
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/06/2019,2019,6,6,12,shrub,2,36
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/06/2019,2019,6,6,13,shrub,2,39
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/06/2019,2019,6,6,14,shrub,2,41
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/06/2019,2019,6,6,15,shrub,2,40
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/07/2019,2019,6,7,3,shrub,2,7
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/07/2019,2019,6,7,9,shrub,2,17
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/07/2019,2019,6,7,10,shrub,2,19
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/07/2019,2019,6,7,12,shrub,2,25
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/07/2019,2019,6,7,13,shrub,2,30
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/07/2019,2019,6,7,14,shrub,2,31
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/07/2019,2019,6,7,15,shrub,2,34
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/07/2019,2019,6,7,16,shrub,2,34
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/07/2019,2019,6,7,22,shrub,2,11
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/08/2019,2019,6,8,4,shrub,2,9
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/08/2019,2019,6,8,10,shrub,2,22
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/08/2019,2019,6,8,11,shrub,2,23
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/08/2019,2019,6,8,12,shrub,2,26
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/08/2019,2019,6,8,13,shrub,2,29
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/08/2019,2019,6,8,14,shrub,2,33
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/08/2019,2019,6,8,15,shrub,2,35
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/08/2019,2019,6,8,16,shrub,2,37
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/09/2019,2019,6,9,0,shrub,2,11
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/09/2019,2019,6,9,3,shrub,2,8
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/09/2019,2019,6,9,5,shrub,2,7
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/09/2019,2019,6,9,9,shrub,2,27
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/09/2019,2019,6,9,11,shrub,2,34
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/09/2019,2019,6,9,12,shrub,2,38
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/09/2019,2019,6,9,13,shrub,2,41
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/09/2019,2019,6,9,14,shrub,2,41
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/09/2019,2019,6,9,15,shrub,2,43
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/09/2019,2019,6,9,16,shrub,2,45
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/09/2019,2019,6,10,11,shrub,2,38
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/10/2019,2019,6,10,12,shrub,2,42
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/10/2019,2019,6,10,13,shrub,2,44
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/10/2019,2019,6,10,14,shrub,2,46
Panoche,Shrub5,Camera Trap,36.69591,-120.79654,12/23/2008,2008,12,23,17,shrub,2,48
Panoche,Shrub5,Camera Trap,36.69591,-120.79654,12/23/2008,2008,12,23,18,shrub,2,48
Panoche,Shrub5,Camera Trap,36.69591,-120.79654,12/23/2008,2008,12,23,19,shrub,2,49
Panoche,Shrub5,Camera Trap,36.69591,-120.79654,12/23/2008,2008,12,23,20,shrub,2,26
Panoche,Shrub5,Camera Trap,36.69591,-120.79654,12/23/2008,2008,12,23,22,shrub,2,26
Panoche,Shrub5,Camera Trap,36.69591,-120.79654,12/24/2008,2008,12,24,2,shrub,2,12
Panoche,Shrub5,Camera Trap,36.69591,-120.79654,12/24/2008,2008,12,24,5,shrub,2,11
Panoche,Shrub5,Camera Trap,36.69591,-120.79654,12/24/2008,2008,12,24,6,shrub,2,10
Panoche,Shrub5,Camera Trap,36.69591,-120.79654,12/24/2008,2008,12,24,7,shrub,2,8
Panoche,Shrub5,Camera Trap,36.69591,-120.79654,12/24/2008,2008,12,24,8,shrub,2,9
Panoche,Shrub5,Camera Trap,36.69591,-120.79654,12/24/2008,2008,12,24,11,shrub,2,29
Panoche,Shrub5,Camera Trap,36.69591,-120.79654,12/24/2008,2008,12,24,12,shrub,2,35
Panoche,Shrub5,Camera Trap,36.69591,-120.79654,12/24/2008,2008,12,24,13,shrub,2,36
Panoche,Shrub5,Camera Trap,36.69591,-120.79654,12/24/2008,2008,12,24,14,shrub,2,39
Panoche,Shrub5,Camera Trap,36.69591,-120.79654,12/24/2008,2008,12,24,15,shrub,2,42
Panoche,Shrub5,Camera Trap,36.69591,-120.79654,12/24/2008,2008,12,24,16,shrub,2,46
Panoche,Shrub5,Camera Trap,36.69591,-120.79654,12/24/2008,2008,12,24,17,shrub,2,48
Panoche,Shrub5,Camera Trap,36.69591,-120.79654,12/24/2008,2008,12,24,18,shrub,2,45
Panoche,Shrub5,Camera Trap,36.69591,-120.79654,12/24/2008,2008,12,24,19,shrub,2,48
Panoche,Shrub5,Camera Trap,36.69591,-120.79654,12/24/2008,2008,12,24,20,shrub,2,32
Panoche,Shrub5,Camera Trap,36.69591,-120.79654,12/24/2008,2008,12,24,21,shrub,2,43
Panoche,Shrub5,Camera Trap,36.69591,-120.79654,12/24/2008,2008,12,24,22,shrub,2,28
Panoche,Shrub5,Camera Trap,36.69591,-120.79654,12/24/2008,2008,12,24,23,shrub,2,27
Panoche,Shrub5,Camera Trap,36.69591,-120.79654,12/25/2008,2008,12,25,0,shrub,2,16
Panoche,Shrub5,Camera Trap,36.69591,-120.79654,12/25/2008,2008,12,25,2,shrub,2,13
Panoche,Shrub5,Camera Trap,36.69591,-120.79654,12/25/2008,2008,12,25,3,shrub,2,12
Panoche,Shrub5,Camera Trap,36.69591,-120.79654,12/25/2008,2008,12,25,4,shrub,2,11
Panoche,Shrub5,Camera Trap,36.69591,-120.79654,12/25/2008,2008,12,25,5,shrub,2,11
Panoche,Shrub5,Camera Trap,36.69591,-120.79654,12/25/2008,2008,12,25,6,shrub,2,9
Panoche,Shrub5,Camera Trap,36.69591,-120.79654,12/25/2008,2008,12,25,7,shrub,2,9
Panoche,Shrub5,Camera Trap,36.69591,-120.79654,12/25/2008,2008,12,25,8,shrub,2,10
Panoche,Shrub5,Camera Trap,36.69591,-120.79654,12/25/2008,2008,12,25,10,shrub,2,23
Panoche,Shrub5,Camera Trap,36.69591,-120.79654,12/25/2008,2008,12,25,11,shrub,2,25
Panoche,Shrub5,Camera Trap,36.69591,-120.79654,12/25/2008,2008,12,25,12,shrub,2,30
Panoche,Shrub5,Camera Trap,36.69591,-120.79654,12/25/2008,2008,12,25,13,shrub,2,33
Panoche,Shrub5,Camera Trap,36.69591,-120.79654,12/25/2008,2008,12,25,14,shrub,2,38
Panoche,Shrub5,Camera Trap,36.69591,-120.79654,12/25/2008,2008,12,25,15,shrub,2,43
Panoche,Shrub5,Camera Trap,36.69591,-120.79654,12/25/2008,2008,12,25,16,shrub,2,45
Panoche,Shrub5,Camera Trap,36.69591,-120.79654,12/25/2008,2008,12,25,17,shrub,2,51
Panoche,Shrub5,Camera Trap,36.69591,-120.79654,12/25/2008,2008,12,25,18,shrub,2,51
Panoche,Shrub5,Camera Trap,36.69591,-120.79654,12/25/2008,2008,12,25,19,shrub,2,50
Panoche,Shrub5,Camera Trap,36.69591,-120.79654,12/25/2008,2008,12,25,20,shrub,2,50
Panoche,Shrub5,Camera Trap,36.69591,-120.79654,12/25/2008,2008,12,25,21,shrub,2,47
Panoche,Shrub5,Camera Trap,36.69591,-120.79654,12/25/2008,2008,12,25,22,shrub,2,37
Panoche,Shrub5,Camera Trap,36.69591,-120.79654,12/26/2008,2008,12,26,12,shrub,2,32
Panoche,Shrub5,Camera Trap,36.69591,-120.79654,12/26/2008,2008,12,26,13,shrub,2,38
Panoche,Shrub5,Camera Trap,36.69591,-120.79654,12/26/2008,2008,12,26,14,shrub,2,41
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/01/2008,2008,12,1,0,shrub,2,35
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/01/2008,2008,12,1,1,shrub,2,34
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/01/2008,2008,12,1,2,shrub,2,33
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/01/2008,2008,12,1,3,shrub,2,20
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/01/2008,2008,12,1,4,shrub,2,21
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/01/2008,2008,12,1,5,shrub,2,24
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/01/2008,2008,12,1,6,shrub,2,14
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/01/2008,2008,12,1,9,shrub,2,6
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/01/2008,2008,12,1,11,shrub,2,2
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/01/2008,2008,12,1,22,shrub,2,21
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/01/2008,2008,12,1,23,shrub,2,24
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/02/2008,2008,12,2,0,shrub,2,39
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/02/2008,2008,12,2,1,shrub,2,42
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/02/2008,2008,12,2,2,shrub,2,41
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/02/2008,2008,12,2,3,shrub,2,40
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/02/2008,2008,12,2,4,shrub,2,40
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/02/2008,2008,12,2,5,shrub,2,42
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/02/2008,2008,12,2,6,shrub,2,36
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/02/2008,2008,12,2,7,shrub,2,29
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/02/2008,2008,12,2,13,shrub,2,7
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/02/2008,2008,12,2,14,shrub,2,7
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/02/2008,2008,12,2,20,shrub,2,28
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/02/2008,2008,12,2,21,shrub,2,30
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/02/2008,2008,12,2,22,shrub,2,36
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/02/2008,2008,12,2,23,shrub,2,35
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/03/2008,2008,12,3,0,shrub,2,46
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/03/2008,2008,12,3,1,shrub,2,49
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/03/2008,2008,12,3,2,shrub,2,49
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/03/2008,2008,12,3,3,shrub,2,46
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/03/2008,2008,12,3,4,shrub,2,46
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/03/2008,2008,12,3,5,shrub,2,43
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/03/2008,2008,12,3,6,shrub,2,38
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/03/2008,2008,12,3,7,shrub,2,29
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/03/2008,2008,12,3,20,shrub,2,29
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/03/2008,2008,12,3,21,shrub,2,35
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/03/2008,2008,12,3,22,shrub,2,40
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/03/2008,2008,12,3,23,shrub,2,46
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/04/2008,2008,12,4,0,shrub,2,46
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/04/2008,2008,12,4,1,shrub,2,46
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/04/2008,2008,12,4,2,shrub,2,48
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/04/2008,2008,12,4,3,shrub,2,33
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/04/2008,2008,12,4,4,shrub,2,32
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/04/2008,2008,12,4,5,shrub,2,31
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/04/2008,2008,12,4,6,shrub,2,31
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/04/2008,2008,12,4,7,shrub,2,33
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/04/2008,2008,12,4,14,shrub,2,7
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/04/2008,2008,12,4,15,shrub,2,7
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/04/2008,2008,12,4,17,shrub,2,7
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/04/2008,2008,12,4,18,shrub,2,7
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/04/2008,2008,12,4,19,shrub,2,19
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/04/2008,2008,12,4,20,shrub,2,28
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/04/2008,2008,12,4,21,shrub,2,32
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/04/2008,2008,12,4,22,shrub,2,39
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/04/2008,2008,12,4,23,shrub,2,43
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/05/2008,2008,12,5,0,shrub,2,42
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/05/2008,2008,12,5,1,shrub,2,46
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/05/2008,2008,12,5,2,shrub,2,48
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/05/2008,2008,12,5,3,shrub,2,48
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/05/2008,2008,12,5,4,shrub,2,47
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/05/2008,2008,12,5,5,shrub,2,27
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/05/2008,2008,12,5,7,shrub,2,26
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/05/2008,2008,12,5,8,shrub,2,22
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/05/2008,2008,12,5,18,shrub,2,10
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/05/2008,2008,12,5,20,shrub,2,29
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/05/2008,2008,12,5,21,shrub,2,34
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/05/2008,2008,12,5,22,shrub,2,40
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/05/2008,2008,12,5,23,shrub,2,46
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/06/2008,2008,12,6,0,shrub,2,46
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/06/2008,2008,12,6,1,shrub,2,48
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/06/2008,2008,12,6,2,shrub,2,52
Panoche,Shrub7,Camera Trap,36.69595,-120.79815,12/06/2008,2008,12,6,3,shrub,2,52
